text,aspek,filtered,cleaned,tweet_tokens,normalisasi
"Toyota Yaris Cross Bidik Anak Muda Indonesia 15 Mei 2023 ... More videos from ... Bicara soal harga, Yaris Cross dipasarkan di kisaran Rp 300 juta sampai Rp 400 juta dengan tiga varian dan dua pilihan mesin yaitu tipe G, S,Â ...",0,toyota yaris cross bidik anak muda indonesia mei more videos from bicara soal harga yaris cross dipasarkan di kisaran rp juta sampai rp juta dengan tiga varian dan dua pilihan mesin yaitu tipe g s,toyota yaris cross bidik anak muda indonesia 15 mei 2023 more videos from bicara soal harga yaris cross pasar kisar rp 300 juta sampai rp 400 juta dengan tiga varian dua pilih mesin yaitu tipe g s,"['Toyota', 'Yaris', 'Cross', 'Bidik', 'Anak', 'Muda', 'Indonesia', '15', 'Mei', '2023', '...', 'More', 'videos', 'from', '...', 'Bicara', 'soal', 'harga', ',', 'Yaris', 'Cross', 'dipasarkan', 'di', 'kisaran', 'Rp', '300', 'juta', 'sampai', 'Rp', '400', 'juta', 'dengan', 'tiga', 'varian', 'dan', 'dua', 'pilihan', 'mesin', 'yaitu', 'tipe', 'G', ',', 'S', ',', 'Â', '...']","['Toyota', 'Yaris', 'Cross', 'Bidik', 'Anak', 'Muda', 'Indonesia', '15', 'Mei', '2023', '...', 'More', 'videos', 'from', '...', 'Bicara', 'soal', 'harga', ',', 'Yaris', 'Cross', 'dipasarkan', 'di', 'kisaran', 'Rp', '300', 'juta', 'sampai', 'Rp', '400', 'juta', 'dengan', 'tiga', 'varian', 'dan', 'dua', 'pilihan', 'mesin', 'yaitu', 'tipe', 'G', ',', 'S', ',', 'Â', '...']"
"Bahas Desain Interior All New Toyota Agya, Lebih Nyaman dan ... 15 Mei 2023 ... Bahas Desain Interior All New Toyota Agya, Lebih Nyaman dan Modern Â· Penjualan Turun di April 2023, Daihatsu Klaim Masih Dapat Angin Segar Â· PembatasanÂ ...",Keselamatan,bahas desain interior all new toyota agya lebih nyaman dan mei bahas desain interior all new toyota agya lebih nyaman dan modern penjualan turun di april daihatsu klaim masih dapat angin segar pembatasan,bahas desain interior all new toyota agya lebih nyaman 15 mei 2023 bahas desain interior all new toyota agya lebih nyaman modern jual turun april 2023 daihatsu klaim masih dapat angin segar batas,"['Bahas', 'Desain', 'Interior', 'All', 'New', 'Toyota', 'Agya', ',', 'Lebih', 'Nyaman', 'dan', '...', '15', 'Mei', '2023', '...', 'Bahas', 'Desain', 'Interior', 'All', 'New', 'Toyota', 'Agya', ',', 'Lebih', 'Nyaman', 'dan', 'Modern', 'Â·', 'Penjualan', 'Turun', 'di', 'April', '2023', ',', 'Daihatsu', 'Klaim', 'Masih', 'Dapat', 'Angin', 'Segar', 'Â·', 'PembatasanÂ', '...']","['Bahas', 'Desain', 'Interior', 'All', 'New', 'Toyota', 'Agya', ',', 'Lebih', 'Nyaman', 'dan', '...', '15', 'Mei', '2023', '...', 'Bahas', 'Desain', 'Interior', 'All', 'New', 'Toyota', 'Agya', ',', 'Lebih', 'Nyaman', 'dan', 'Modern', 'Â·', 'Penjualan', 'Turun', 'di', 'April', '2023', ',', 'Daihatsu', 'Klaim', 'Masih', 'Dapat', 'Angin', 'Segar', 'Â·', 'PembatasanÂ', '...']"
"Mengenal Lebih Dalam Mobil Bekas Toyota Fortuner Diesel 2KD ... 15 Mei 2023 ... Fortuner Pelat Dinas Polri Diciduk Polisi Betulan, Lihat Tubuh si Sopir Bikin Ragu. Sobat bisa berlangganan Tabloid OTOMOTIF lewat www.gridstore.id.",0,mengenal lebih dalam mobil bekas toyota fortuner diesel kd mei fortuner pelat dinas polri diciduk polisi betulan lihat tubuh si sopir bikin ragu sobat bisa berlangganan tabloid otomotif lewat www gridstore id,kenal lebih dalam mobil bekas toyota fortuner diesel 2kd 15 mei 2023 fortuner pelat dinas polri ciduk polisi betul lihat tubuh sopir bikin ragu sobat bisa langgan tabloid otomotif lewat www gridstore id,"['Mengenal', 'Lebih', 'Dalam', 'Mobil', 'Bekas', 'Toyota', 'Fortuner', 'Diesel', '2KD', '...', '15', 'Mei', '2023', '...', 'Fortuner', 'Pelat', 'Dinas', 'Polri', 'Diciduk', 'Polisi', 'Betulan', ',', 'Lihat', 'Tubuh', 'si', 'Sopir', 'Bikin', 'Ragu', '.', 'Sobat', 'bisa', 'berlangganan', 'Tabloid', 'OTOMOTIF', 'lewat', 'www.gridstore.id', '.']","['Mengenal', 'Lebih', 'Dalam', 'Mobil', 'Bekas', 'Toyota', 'Fortuner', 'Diesel', '2KD', '...', '15', 'Mei', '2023', '...', 'Fortuner', 'Pelat', 'Dinas', 'Polri', 'Diciduk', 'Polisi', 'Betulan', ',', 'Lihat', 'Tubuh', 'si', 'Sopir', 'Bikin', 'Ragu', '.', 'Sobat', 'bisa', 'berlangganan', 'Tabloid', 'OTOMOTIF', 'lewat', 'www.gridstore.id', '.']"
"Tips Ganti Pelek Wuling Air ev, Perhatikan Spesifikasi, Mendadak ... 15 Mei 2023 ... Yang kedua, Wuling Air ev yang disematkan pelek Konig Heliogram warna titanium metallic dengan ban Falken SN832i berukuran 165/50R15. Lantas kalau ingatÂ ...",Fitur,tips ganti pelek wuling air ev perhatikan spesifikasi mendadak mei yang kedua wuling air ev yang disematkan pelek konig heliogram warna titanium metallic dengan ban falken sn i berukuran r lantas kalau ingat,tips ganti pelek wuling air ev perhati spesifikasi dadak 15 mei 2023 yang dua wuling air ev semat pelek konig heliogram warna titanium metallic dengan ban falken sn832i ukur 165 50r15 lantas kalau ingat,"['Tips', 'Ganti', 'Pelek', 'Wuling', 'Air', 'ev', ',', 'Perhatikan', 'Spesifikasi', ',', 'Mendadak', '...', '15', 'Mei', '2023', '...', 'Yang', 'kedua', ',', 'Wuling', 'Air', 'ev', 'yang', 'disematkan', 'pelek', 'Konig', 'Heliogram', 'warna', 'titanium', 'metallic', 'dengan', 'ban', 'Falken', 'SN832i', 'berukuran', '165/50R15', '.', 'Lantas', 'kalau', 'ingatÂ', '...']","['Tips', 'Ganti', 'Pelek', 'Wuling', 'Air', 'ev', ',', 'Perhatikan', 'Spesifikasi', ',', 'Mendadak', '...', '15', 'Mei', '2023', '...', 'Yang', 'kedua', ',', 'Wuling', 'Air', 'ev', 'yang', 'disematkan', 'pelek', 'Konig', 'Heliogram', 'warna', 'titanium', 'metallic', 'dengan', 'ban', 'Falken', 'SN832i', 'berukuran', '165/50R15', '.', 'Lantas', 'kalau', 'ingatÂ', '...']"
"Belum Banyak Tahu, Toyota Yaris Ternyata Punya Varian Crossover ... 15 Mei 2023 ... Belum Banyak Tahu, Toyota Yaris Ternyata Punya Varian Crossover, Ground Clearance Mirip HR-V Â· 1 Â· 2Â ...",0,belum banyak tahu toyota yaris ternyata punya varian crossover mei belum banyak tahu toyota yaris ternyata punya varian crossover ground clearance mirip hr v,belum banyak tahu toyota yaris nyata punya varian crossover 15 mei 2023 belum banyak tahu toyota yaris nyata punya varian crossover ground clearance mirip hr-v 1 2,"['Belum', 'Banyak', 'Tahu', ',', 'Toyota', 'Yaris', 'Ternyata', 'Punya', 'Varian', 'Crossover', '...', '15', 'Mei', '2023', '...', 'Belum', 'Banyak', 'Tahu', ',', 'Toyota', 'Yaris', 'Ternyata', 'Punya', 'Varian', 'Crossover', ',', 'Ground', 'Clearance', 'Mirip', 'HR-V', 'Â·', '1', 'Â·', '2Â', '...']","['Belum', 'Banyak', 'Tahu', ',', 'Toyota', 'Yaris', 'Ternyata', 'Punya', 'Varian', 'Crossover', '...', '15', 'Mei', '2023', '...', 'Belum', 'Banyak', 'Tahu', ',', 'Toyota', 'Yaris', 'Ternyata', 'Punya', 'Varian', 'Crossover', ',', 'Ground', 'Clearance', 'Mirip', 'HR-V', 'Â·', '1', 'Â·', '2Â', '...']"
"All New Toyota Yaris Cross Meluncur, Hadir Dengan 2 Pilihan ... 15 Mei 2023 ... All New Toyota Yaris Cross diluncurkan dalam 2 pilihan mesin, yaitu mesin bensin dan mesin hybrid. Ini dia sepesifikasi mesinnya.",Reliabilitas,all new toyota yaris cross meluncur hadir dengan pilihan mei all new toyota yaris cross diluncurkan dalam pilihan mesin yaitu mesin bensin dan mesin hybrid ini dia sepesifikasi mesinnya,all new toyota yaris cross luncur hadir dengan 2 pilih 15 mei 2023 all new toyota yaris cross luncur dalam 2 pilih mesin yaitu mesin bensin mesin hybrid ini dia sepesifikasi mesin,"['All', 'New', 'Toyota', 'Yaris', 'Cross', 'Meluncur', ',', 'Hadir', 'Dengan', '2', 'Pilihan', '...', '15', 'Mei', '2023', '...', 'All', 'New', 'Toyota', 'Yaris', 'Cross', 'diluncurkan', 'dalam', '2', 'pilihan', 'mesin', ',', 'yaitu', 'mesin', 'bensin', 'dan', 'mesin', 'hybrid', '.', 'Ini', 'dia', 'sepesifikasi', 'mesinnya', '.']","['All', 'New', 'Toyota', 'Yaris', 'Cross', 'Meluncur', ',', 'Hadir', 'Dengan', '2', 'Pilihan', '...', '15', 'Mei', '2023', '...', 'All', 'New', 'Toyota', 'Yaris', 'Cross', 'diluncurkan', 'dalam', '2', 'pilihan', 'mesin', ',', 'yaitu', 'mesin', 'bensin', 'dan', 'mesin', 'hybrid', '.', 'Ini', 'dia', 'sepesifikasi', 'mesinnya', '.']"
"Toyota Yaris Cross Digempur Fitur Canggih, Kabin Suguhkan Aura ... 15 Mei 2023 ... All New Toyota Yaris Cross yang meluncur baru saja ini gempur beragam fitur modern dan mewah. Mulai panoramic roof sampai head unit ciamik.",Fitur,toyota yaris cross digempur fitur canggih kabin suguhkan aura mei all new toyota yaris cross yang meluncur baru saja ini gempur beragam fitur modern dan mewah mulai panoramic roof sampai head unit ciamik,toyota yaris cross gempur fitur canggih kabin suguh aura 15 mei 2023 all new toyota yaris cross luncur baru ini gempur agam fitur modern mewah mulai panoramic roof sampai head unit ciamik,"['Toyota', 'Yaris', 'Cross', 'Digempur', 'Fitur', 'Canggih', ',', 'Kabin', 'Suguhkan', 'Aura', '...', '15', 'Mei', '2023', '...', 'All', 'New', 'Toyota', 'Yaris', 'Cross', 'yang', 'meluncur', 'baru', 'saja', 'ini', 'gempur', 'beragam', 'fitur', 'modern', 'dan', 'mewah', '.', 'Mulai', 'panoramic', 'roof', 'sampai', 'head', 'unit', 'ciamik', '.']","['Toyota', 'Yaris', 'Cross', 'Digempur', 'Fitur', 'Canggih', ',', 'Kabin', 'Suguhkan', 'Aura', '...', '15', 'Mei', '2023', '...', 'All', 'New', 'Toyota', 'Yaris', 'Cross', 'yang', 'meluncur', 'baru', 'saja', 'ini', 'gempur', 'beragam', 'fitur', 'modern', 'dan', 'mewah', '.', 'Mulai', 'panoramic', 'roof', 'sampai', 'head', 'unit', 'ciamik', '.']"
"Ertiga, Baleno Hingga XL7 Disunat Promo Menarik, Cashback Bisa ... 15 Mei 2023 ... Melihat minat konsumen terhadap MPV Suzuki tinggi, PT Suzuki Indomobil Sales (SIS) gelontorkan berbagai program menarik.",Biaya,ertiga baleno hingga xl disunat promo menarik cashback bisa mei melihat minat konsumen terhadap mpv suzuki tinggi pt suzuki indomobil sales sis gelontorkan berbagai program menarik,ertiga baleno hingga xl7 sunat promo tarik cashback bisa 15 mei 2023 lihat minat konsumen hadap mpv suzuki tinggi pt suzuki indomobil sales sis gelontor bagai program tarik,"['Ertiga', ',', 'Baleno', 'Hingga', 'XL7', 'Disunat', 'Promo', 'Menarik', ',', 'Cashback', 'Bisa', '...', '15', 'Mei', '2023', '...', 'Melihat', 'minat', 'konsumen', 'terhadap', 'MPV', 'Suzuki', 'tinggi', ',', 'PT', 'Suzuki', 'Indomobil', 'Sales', '(', 'SIS', ')', 'gelontorkan', 'berbagai', 'program', 'menarik', '.']","['Ertiga', ',', 'Baleno', 'Hingga', 'XL7', 'Disunat', 'Promo', 'Menarik', ',', 'Cashback', 'Bisa', '...', '15', 'Mei', '2023', '...', 'Melihat', 'minat', 'konsumen', 'terhadap', 'MPV', 'Suzuki', 'tinggi', ',', 'PT', 'Suzuki', 'Indomobil', 'Sales', '(', 'SIS', ')', 'gelontorkan', 'berbagai', 'program', 'menarik', '.']"
"Daihatsu Ayla Trim Tertinggi Punya Fitur Apa Saja? - RiderTua.com 15 Mei 2023 ... Daihatsu Ayla Tipe Tertinggi Sudah Memiliki Fitur Lengkap. Mobil seperti Ayla biasanya dibandeorl di bawah angka Rp 200 juta, atau paling tidak Rp 190 jutaan.",Fitur,daihatsu ayla trim tertinggi punya fitur apa saja ridertua com mei daihatsu ayla tipe tertinggi sudah memiliki fitur lengkap mobil seperti ayla biasanya dibandeorl di bawah angka rp juta atau paling tidak rp jutaan,daihatsu ayla trim tinggi punya fitur apa saja - ridertua com 15 mei 2023 daihatsu ayla tipe tinggi sudah milik fitur lengkap mobil seperti ayla biasa dibandeorl bawah angka rp 200 juta atau paling tidak rp 190 juta,"['Daihatsu', 'Ayla', 'Trim', 'Tertinggi', 'Punya', 'Fitur', 'Apa', 'Saja', '?', '-', 'RiderTua.com', '15', 'Mei', '2023', '...', 'Daihatsu', 'Ayla', 'Tipe', 'Tertinggi', 'Sudah', 'Memiliki', 'Fitur', 'Lengkap', '.', 'Mobil', 'seperti', 'Ayla', 'biasanya', 'dibandeorl', 'di', 'bawah', 'angka', 'Rp', '200', 'juta', ',', 'atau', 'paling', 'tidak', 'Rp', '190', 'jutaan', '.']","['Daihatsu', 'Ayla', 'Trim', 'Tertinggi', 'Punya', 'Fitur', 'Apa', 'Saja', '?', '-', 'RiderTua.com', '15', 'Mei', '2023', '...', 'Daihatsu', 'Ayla', 'Tipe', 'Tertinggi', 'Sudah', 'Memiliki', 'Fitur', 'Lengkap', '.', 'Mobil', 'seperti', 'Ayla', 'biasanya', 'dibandeorl', 'di', 'bawah', 'angka', 'Rp', '200', 'juta', ',', 'atau', 'paling', 'tidak', 'Rp', '190', 'jutaan', '.']"
Jual Mobil Mitsubishi Pajero Sport 2016 Exceed 2.5 di Jawa Timur ... 15 Mei 2023 ... Jual Mobil Mitsubishi Pajero Sport 2016 Exceed 2.5 di Jawa Timur Automatic Wagon Putih Rp 390.000.000 - 11585453 - Carmudi.co.id - Pajero sportÂ ...,Biaya,jual mobil mitsubishi pajero sport exceed di jawa timur mei jual mobil mitsubishi pajero sport exceed di jawa timur automatic wagon putih rp carmudi co id pajero sport,jual mobil mitsubishi pajero sport 2016 exceed 2 5 jawa timur 15 mei 2023 jual mobil mitsubishi pajero sport 2016 exceed 2 5 jawa timur automatic wagon putih rp 390 000 000 - 11585453 - carmudi co id - pajero sport,"['Jual', 'Mobil', 'Mitsubishi', 'Pajero', 'Sport', '2016', 'Exceed', '2.5', 'di', 'Jawa', 'Timur', '...', '15', 'Mei', '2023', '...', 'Jual', 'Mobil', 'Mitsubishi', 'Pajero', 'Sport', '2016', 'Exceed', '2.5', 'di', 'Jawa', 'Timur', 'Automatic', 'Wagon', 'Putih', 'Rp', '390.000.000', '-', '11585453', '-', 'Carmudi.co.id', '-', 'Pajero', 'sportÂ', '...']","['Jual', 'Mobil', 'Mitsubishi', 'Pajero', 'Sport', '2016', 'Exceed', '2.5', 'di', 'Jawa', 'Timur', '...', '15', 'Mei', '2023', '...', 'Jual', 'Mobil', 'Mitsubishi', 'Pajero', 'Sport', '2016', 'Exceed', '2.5', 'di', 'Jawa', 'Timur', 'Automatic', 'Wagon', 'Putih', 'Rp', '390.000.000', '-', '11585453', '-', 'Carmudi.co.id', '-', 'Pajero', 'sportÂ', '...']"
Jual Mobil Toyota Kijang 2003 LGX 1.8 di Banten Manual MPV Biru ... 15 Mei 2023 ... Jual Mobil Toyota Kijang 2003 LGX 1.8 di Banten Manual MPV Biru Rp 75.000.000 - 11746489 - Carmudi.co.id - Toyota Kijang 1.8 LGX MPV MT 2003Â ...,Biaya,jual mobil toyota kijang lgx di banten manual mpv biru mei jual mobil toyota kijang lgx di banten manual mpv biru rp carmudi co id toyota kijang lgx mpv mt,jual mobil toyota kijang 2003 lgx 1 8 banten manual mpv biru 15 mei 2023 jual mobil toyota kijang 2003 lgx 1 8 banten manual mpv biru rp 75 000 000 - 11746489 - carmudi co id - toyota kijang 1 8 lgx mpv mt 2003,"['Jual', 'Mobil', 'Toyota', 'Kijang', '2003', 'LGX', '1.8', 'di', 'Banten', 'Manual', 'MPV', 'Biru', '...', '15', 'Mei', '2023', '...', 'Jual', 'Mobil', 'Toyota', 'Kijang', '2003', 'LGX', '1.8', 'di', 'Banten', 'Manual', 'MPV', 'Biru', 'Rp', '75.000.000', '-', '11746489', '-', 'Carmudi.co.id', '-', 'Toyota', 'Kijang', '1.8', 'LGX', 'MPV', 'MT', '2003Â', '...']","['Jual', 'Mobil', 'Toyota', 'Kijang', '2003', 'LGX', '1.8', 'di', 'Banten', 'Manual', 'MPV', 'Biru', '...', '15', 'Mei', '2023', '...', 'Jual', 'Mobil', 'Toyota', 'Kijang', '2003', 'LGX', '1.8', 'di', 'Banten', 'Manual', 'MPV', 'Biru', 'Rp', '75.000.000', '-', '11746489', '-', 'Carmudi.co.id', '-', 'Toyota', 'Kijang', '1.8', 'LGX', 'MPV', 'MT', '2003Â', '...']"
Hyundai Stargazer 2023 Active 1.5 in DKI Jakarta Automatic Wagon ... 15 Mei 2023 ... Say Carmudi.co.id for the best deal. HYUNDAI STARGAZER PROMO TERBAIK HANYA TERSEDIA DISINI. DAPATKAN BONUS ELEKTRONIK ATAU DISKON JUTAAN RUPIAH HARGA MULAI,Biaya,hyundai stargazer active in dki jakarta automatic wagon mei say carmudi co id for the best deal hyundai stargazer promo terbaik hanya tersedia disini dapatkan bonus elektronik atau diskon jutaan rupiah harga mulai,hyundai stargazer 2023 active 1 5 in dki jakarta automatic wagon 15 mei 2023 say carmudi co id for best deal hyundai stargazer promo baik hanya sedia sini dapat bonus elektronik atau diskon juta rupiah harga mulai,"['Hyundai', 'Stargazer', '2023', 'Active', '1.5', 'in', 'DKI', 'Jakarta', 'Automatic', 'Wagon', '...', '15', 'Mei', '2023', '...', 'Say', 'Carmudi.co.id', 'for', 'the', 'best', 'deal', '.', 'HYUNDAI', 'STARGAZER', 'PROMO', 'TERBAIK', 'HANYA', 'TERSEDIA', 'DISINI', '.', 'DAPATKAN', 'BONUS', 'ELEKTRONIK', 'ATAU', 'DISKON', 'JUTAAN', 'RUPIAH', 'HARGA', 'MULAI']","['Hyundai', 'Stargazer', '2023', 'Active', '1.5', 'di', 'DKI', 'Jakarta', 'Automatic', 'Wagon', '...', '15', 'Mei', '2023', '...', 'Say', 'Carmudi.co.id', 'untuk', 'sebuah', 'terbaik', 'deal', '.', 'HYUNDAI', 'STARGAZER', 'PROMO', 'TERBAIK', 'HANYA', 'TERSEDIA', 'DISINI', '.', 'DAPATKAN', 'BONUS', 'ELEKTRONIK', 'ATAU', 'DISKON', 'JUTAAN', 'RUPIAH', 'HARGA', 'MULAI']"
"5 Rekomendasi Daihatsu Sigra Bekas, Harga Mulai Rp110 Jutaan ... 15 Mei 2023 ... 5 Rekomendasi Daihatsu Sigra Bekas, Harga Mulai Rp110 Jutaan Â· Sigra 1.0 D MT Rp135,2 juta Â· Sigra 1.0 M MT Rp147,6 juta Â· Sigra 1.2 X AT DLX Rp176,1 jutaÂ ...",Biaya,rekomendasi daihatsu sigra bekas harga mulai rp jutaan mei rekomendasi daihatsu sigra bekas harga mulai rp jutaan sigra d mt rp juta sigra m mt rp juta sigra x at dlx rp juta,5 rekomendasi daihatsu sigra bekas harga mulai rp110 juta 15 mei 2023 5 rekomendasi daihatsu sigra bekas harga mulai rp110 juta sigra 1 0 d mt rp135 2 juta sigra 1 0 m mt rp147 6 juta sigra 1 2 x at dlx rp176 1 juta,"['5', 'Rekomendasi', 'Daihatsu', 'Sigra', 'Bekas', ',', 'Harga', 'Mulai', 'Rp110', 'Jutaan', '...', '15', 'Mei', '2023', '...', '5', 'Rekomendasi', 'Daihatsu', 'Sigra', 'Bekas', ',', 'Harga', 'Mulai', 'Rp110', 'Jutaan', 'Â·', 'Sigra', '1.0', 'D', 'MT', 'Rp135,2', 'juta', 'Â·', 'Sigra', '1.0', 'M', 'MT', 'Rp147,6', 'juta', 'Â·', 'Sigra', '1.2', 'X', 'AT', 'DLX', 'Rp176,1', 'jutaÂ', '...']","['5', 'Rekomendasi', 'Daihatsu', 'Sigra', 'Bekas', ',', 'Harga', 'Mulai', 'Rp110', 'Jutaan', '...', '15', 'Mei', '2023', '...', '5', 'Rekomendasi', 'Daihatsu', 'Sigra', 'Bekas', ',', 'Harga', 'Mulai', 'Rp110', 'Jutaan', 'Â·', 'Sigra', '1.0', 'D', 'MT', 'Rp135,2', 'juta', 'Â·', 'Sigra', '1.0', 'M', 'MT', 'Rp147,6', 'juta', 'Â·', 'Sigra', '1.2', 'X', 'AT', 'DLX', 'Rp176,1', 'jutaÂ', '...']"
Harga Toyota All New Yaris Cross Mulai Rp300 Juta âPlus ... 15 Mei 2023 ... Jakarta â PT Toyota Astra Motor (TAM) memperkenalkan All New Yaris Cross untuk pasar Indonesia dengan harga diperkirakan mulai dari Rp300 juta âplusâ.,Biaya,harga toyota all new yaris cross mulai rp juta plus mei jakarta pt toyota astra motor tam memperkenalkan all new yaris cross untuk pasar indonesia dengan harga diperkirakan mulai dari rp juta plus,harga toyota all new yaris cross mulai rp300 juta plus 15 mei 2023 jakarta pt toyota astra motor tam kenal all new yaris cross untuk pasar indonesia dengan harga kira mulai rp300 juta plus,"['Harga', 'Toyota', 'All', 'New', 'Yaris', 'Cross', 'Mulai', 'Rp300', 'Juta', 'â\x80\x9cPlus', '...', '15', 'Mei', '2023', '...', 'Jakarta', 'â\x80\x94', 'PT', 'Toyota', 'Astra', 'Motor', '(', 'TAM', ')', 'memperkenalkan', 'All', 'New', 'Yaris', 'Cross', 'untuk', 'pasar', 'Indonesia', 'dengan', 'harga', 'diperkirakan', 'mulai', 'dari', 'Rp300', 'juta', 'â\x80\x9cplusâ\x80\x9d', '.']","['Harga', 'Toyota', 'All', 'New', 'Yaris', 'Cross', 'Mulai', 'Rp300', 'Juta', 'â\x80\x9cPlus', '...', '15', 'Mei', '2023', '...', 'Jakarta', 'â\x80\x94', 'PT', 'Toyota', 'Astra', 'Motor', '(', 'TAM', ')', 'memperkenalkan', 'All', 'New', 'Yaris', 'Cross', 'untuk', 'pasar', 'Indonesia', 'dengan', 'harga', 'diperkirakan', 'mulai', 'dari', 'Rp300', 'juta', 'â\x80\x9cplusâ\x80\x9d', '.']"
"Bikin Makin Nyaman, Ini Sebab Kabin Daihatsu Ayla Lebih Kedap ... 15 Mei 2023 ... Yogyakarta â Dalam acara media test drive All New Daihatsu Ayla yang diadakan oleh PT Astra Daihatsu Motor (ADM) di Yogyakarta, 11â13 Mei 2023,Â ...",Fitur,bikin makin nyaman ini sebab kabin daihatsu ayla lebih kedap mei yogyakarta dalam acara media test drive all new daihatsu ayla yang diadakan oleh pt astra daihatsu motor adm di yogyakarta mei,bikin makin nyaman ini sebab kabin daihatsu ayla lebih kedap 15 mei 2023 yogyakarta dalam acara media test drive all new daihatsu ayla ada oleh pt astra daihatsu motor adm yogyakarta 11 13 mei 2023,"['Bikin', 'Makin', 'Nyaman', ',', 'Ini', 'Sebab', 'Kabin', 'Daihatsu', 'Ayla', 'Lebih', 'Kedap', '...', '15', 'Mei', '2023', '...', 'Yogyakarta', 'â\x80\x94', 'Dalam', 'acara', 'media', 'test', 'drive', 'All', 'New', 'Daihatsu', 'Ayla', 'yang', 'diadakan', 'oleh', 'PT', 'Astra', 'Daihatsu', 'Motor', '(', 'ADM', ')', 'di', 'Yogyakarta', ',', '11â\x80\x9413', 'Mei', '2023', ',', 'Â', '...']","['Bikin', 'Makin', 'Nyaman', ',', 'Ini', 'Sebab', 'Kabin', 'Daihatsu', 'Ayla', 'Lebih', 'Kedap', '...', '15', 'Mei', '2023', '...', 'Yogyakarta', 'â\x80\x94', 'Dalam', 'acara', 'media', 'ujian', 'drive', 'All', 'New', 'Daihatsu', 'Ayla', 'yang', 'diadakan', 'oleh', 'PT', 'Astra', 'Daihatsu', 'Motor', '(', 'ADM', ')', 'di', 'Yogyakarta', ',', '11â\x80\x9413', 'Mei', '2023', ',', 'Â', '...']"
"Chery Tiggo 8 Pro vs Toyota Corolla Cross - Mana Yang Lebih Baik? 15 Mei 2023 ... Di bawah ini adalah komparasi Mobil secara mendetail, berdasarkan harga, spesifikasi dan fetur untuk Chery Tiggo 8 Pro dan Toyota Corolla Cross.",Biaya,chery tiggo pro vs toyota corolla cross mana yang lebih baik mei di bawah ini adalah komparasi mobil secara mendetail berdasarkan harga spesifikasi dan fetur untuk chery tiggo pro dan toyota corolla cross,chery tiggo 8 pro vs toyota corolla cross - mana yang lebih baik 15 mei 2023 di bawah adalah komparasi mobil cara detail dasar harga spesifikasi fetur untuk chery tiggo 8 pro toyota corolla cross,"['Chery', 'Tiggo', '8', 'Pro', 'vs', 'Toyota', 'Corolla', 'Cross', '-', 'Mana', 'Yang', 'Lebih', 'Baik', '?', '15', 'Mei', '2023', '...', 'Di', 'bawah', 'ini', 'adalah', 'komparasi', 'Mobil', 'secara', 'mendetail', ',', 'berdasarkan', 'harga', ',', 'spesifikasi', 'dan', 'fetur', 'untuk', 'Chery', 'Tiggo', '8', 'Pro', 'dan', 'Toyota', 'Corolla', 'Cross', '.']","['Chery', 'Tiggo', '8', 'Pro', 'vs', 'Toyota', 'Corolla', 'Cross', '-', 'Mana', 'Yang', 'Lebih', 'Baik', '?', '15', 'Mei', '2023', '...', 'Di', 'bawah', 'ini', 'adalah', 'komparasi', 'Mobil', 'secara', 'mendetail', ',', 'berdasarkan', 'harga', ',', 'spesifikasi', 'dan', 'fetur', 'untuk', 'Chery', 'Tiggo', '8', 'Pro', 'dan', 'Toyota', 'Corolla', 'Cross', '.']"
